lines_added,lines_deleted,net_churn,files_changed,commits_between,msg_total_length,has_perf_keyword,has_fix_keyword,has_test_keyword,has_refactor_keyword,has_dependency_keyword,project,language,prev_commit,commit,prev_energy_median,curr_energy_median,pct_change,p_value,cliffs_delta,is_regression_naive,is_regression
1048,11,1059,7,1,33,0,0,0,0,0,jsoup,java,528ba552b19ab2ae949feecb373ef85a0b126566,62c0595813b817ec593b0941ca4c3f29d10fac55,192.47,193.51,0.005403439497064436,0.22902896662469463,-0.26222222222222225,0,0
7,1,8,2,1,43,0,0,0,0,0,jsoup,java,62c0595813b817ec593b0941ca4c3f29d10fac55,1d9f465895af9141e361b276322fc0bdb323b566,193.51,193.07,-0.0022737843005529315,0.3400858902842717,0.2088888888888889,0,0
11,2,13,3,1,26,0,0,0,0,0,jsoup,java,1d9f465895af9141e361b276322fc0bdb323b566,6e8241ab59152f1e87a9276654c67534124793c7,193.07,191.56,-0.007820997565649718,0.08149464839345506,0.37777777777777777,0,0
10,0,10,1,1,19,0,0,1,0,0,jsoup,java,6e8241ab59152f1e87a9276654c67534124793c7,006c6cc5cb279245b57a4327327ecded17a77849,191.56,191.82,0.001357277093338854,0.48073111045562256,-0.15555555555555556,0,0
41,7,48,3,1,43,0,0,0,0,0,jsoup,java,006c6cc5cb279245b57a4327327ecded17a77849,f4338e20a5e439632e3d2fc8fa3a330ade6d02ad,191.82,192.7,0.0045876342404337165,1.0,-0.0044444444444444444,0,0
44,10,54,5,1,37,0,0,0,0,0,jsoup,java,f4338e20a5e439632e3d2fc8fa3a330ade6d02ad,c5c5a735d3d3f643ee614e9f9f93a0978970cf20,192.7,191.81,-0.004618578100674553,0.4305454169461189,-0.17333333333333334,0,0
16,2,18,3,1,63,0,0,0,0,0,jsoup,java,c5c5a735d3d3f643ee614e9f9f93a0978970cf20,532360506bdc20ed6ae71d4ca16effd078a18266,191.81,192.9,0.005682706845315695,0.5614038666800154,0.1288888888888889,0,0
14,5,19,5,1,60,0,0,0,0,0,jsoup,java,532360506bdc20ed6ae71d4ca16effd078a18266,75815e2d6b743bbdffede8e46d80da5c9684385c,192.9,199.27,0.033022291342664614,7.477207640048691e-06,-0.9644444444444444,0,0
2,2,4,2,1,42,0,0,0,0,0,jsoup,java,75815e2d6b743bbdffede8e46d80da5c9684385c,f54857ed7a0423a0d5482b33308bc3d1a65bb97e,199.27,196.85,-0.012144326792793775,0.02253107159485839,0.49333333333333335,0,0
1,1,2,1,1,25,0,0,0,0,0,jsoup,java,f54857ed7a0423a0d5482b33308bc3d1a65bb97e,265653e3f2e04321fa327a5a32241de70cdbe234,196.85,197.61,0.0038608077216155416,0.48073111045562256,-0.15555555555555556,0,0
6,3,9,1,1,39,1,0,0,0,0,jsoup,java,265653e3f2e04321fa327a5a32241de70cdbe234,7a405918f4fdf71ebc2a8b07ce3f6fb09f987c0a,197.61,196.9,-0.003592935580183229,0.38373262766250305,0.19111111111111112,0,0
116,12,128,4,1,22,0,0,0,0,0,jsoup,java,7a405918f4fdf71ebc2a8b07ce3f6fb09f987c0a,bd64b0192c7d3485665afdc10805b587df19eab3,196.9,196.68,-0.0011173184357541842,0.8357050269952793,0.04888888888888889,0,0
1,0,1,1,1,11,0,0,0,0,0,jsoup,java,bd64b0192c7d3485665afdc10805b587df19eab3,5d864bd94f7c301364878e54b72cfe402e46e925,196.68,194.31,-0.012050030506406368,0.05639236422683157,0.41333333333333333,0,0
22,0,22,1,1,33,0,0,1,0,0,jsoup,java,5d864bd94f7c301364878e54b72cfe402e46e925,50fae5bf22955a0b34f512cac9bf77c71257c889,194.31,192.55,-0.009057691317996969,0.3614963660708982,0.2,0,0
1037,0,1037,2,1,34,0,0,1,0,0,jsoup,java,50fae5bf22955a0b34f512cac9bf77c71257c889,19be649e596b3066ed0d98d009cdd5b73d14c08d,192.55,194.99,0.012672033238119957,0.22902896662469463,-0.26222222222222225,0,0
132,91,223,5,1,44,0,0,0,0,0,jsoup,java,19be649e596b3066ed0d98d009cdd5b73d14c08d,d9dfc4a6f2769a7211113b54427b5fd8966f418a,194.99,146.37,-0.24934612031386227,3.3918213908250945e-06,1.0,0,0
102,9,111,3,1,52,0,0,0,0,0,jsoup,java,d9dfc4a6f2769a7211113b54427b5fd8966f418a,a657ae0240b875a703a1e4909d56ad59997d362d,146.37,150.67,0.029377604700416636,9.661535870152319e-05,-0.84,0,0
15,11,26,2,1,39,1,0,0,0,0,jsoup,java,a657ae0240b875a703a1e4909d56ad59997d362d,9d9e53c8f5ab7d5dfa689ff39ee9e5dc5f7a881e,150.67,146.19,-0.029733855445675916,1.6053092802023668e-05,0.9288888888888889,0,0
526,465,991,1,1,31,0,0,0,0,0,jsoup,java,9d9e53c8f5ab7d5dfa689ff39ee9e5dc5f7a881e,c693d6e42a06c09fca13dab8bd2c8d465481badb,146.19,148.92,0.018674327929406865,0.007016199234239618,-0.5822222222222222,0,0
548,532,1080,1,1,42,0,0,0,0,0,jsoup,java,c693d6e42a06c09fca13dab8bd2c8d465481badb,1f5ffb85c35e0fd42fcefc1eb562e36d809a3d15,148.92,147.28,-0.01101262422777321,0.43064798984807773,0.17333333333333334,0,0
47,20,67,4,1,33,1,0,0,0,0,jsoup,java,1f5ffb85c35e0fd42fcefc1eb562e36d809a3d15,696461b3288ad792ae41d057693a07b7e01d0635,147.28,146.08,-0.008147745790331264,0.21337370709311831,0.27111111111111114,0,0
7,2,9,1,1,45,0,0,0,0,0,jsoup,java,696461b3288ad792ae41d057693a07b7e01d0635,ebd2a773d67e8d1d042607fd2458f92e18b9203b,146.08,146.28,0.0013691128148958696,0.7399659878307654,-0.07555555555555556,0,0
2,7,9,1,1,60,0,0,0,0,0,jsoup,java,ebd2a773d67e8d1d042607fd2458f92e18b9203b,51278145ef4f55e7b45276ac071332a53e6b19a6,146.28,146.8,0.0035548263604047734,0.3614963660708982,0.2,0,0
107,87,194,2,1,35,0,0,0,0,0,jsoup,java,51278145ef4f55e7b45276ac071332a53e6b19a6,328f2e4ea8edb4c993051ba6834f12cde513657e,146.8,146.87,0.0004768392370571742,0.48073111045562256,-0.15555555555555556,0,0
51,19,70,7,1,43,0,0,0,0,0,jsoup,java,328f2e4ea8edb4c993051ba6834f12cde513657e,9675a92b41593244d6d3ecd99425aeb19e2a6219,146.87,143.2,-0.024988084700755878,0.0017365387070184752,0.6755555555555556,0,0
3,0,3,1,1,18,0,0,0,0,0,jsoup,java,9675a92b41593244d6d3ecd99425aeb19e2a6219,fb9aa17b42dc62a087634788b93d9cba9d91d203,143.2,148.28,0.03547486033519562,0.0003609347195741741,-0.7688888888888888,0,0
2,2,4,1,1,52,0,0,0,0,0,jsoup,java,fb9aa17b42dc62a087634788b93d9cba9d91d203,dcf3c8ba5a0963260999f463ee80b6a787928bb9,148.28,146.04,-0.015106555165902409,0.0744956919139866,0.38666666666666666,0,0
2,2,4,1,1,62,0,0,0,0,0,jsoup,java,dcf3c8ba5a0963260999f463ee80b6a787928bb9,1330299a3d763b05f1a29296328c1105a1f791c9,146.04,145.38,-0.004519309778142951,0.5338294217441396,0.13777777777777778,0,0
1,1,2,1,1,13,0,0,0,0,0,jsoup,java,1330299a3d763b05f1a29296328c1105a1f791c9,e807847d7c56c2014df8a3945d94585cccc13ddd,145.38,146.33,0.006534598981978381,0.9174021048159461,-0.02666666666666667,0,0
17,0,17,1,1,36,0,0,0,0,0,jsoup,java,e807847d7c56c2014df8a3945d94585cccc13ddd,5136929fea4c786ddccc040da84905a3546e92ba,146.33,143.51,-0.019271509601585603,0.01806662299891238,0.5111111111111111,0,0
84,10574,10658,31,1,46,0,0,0,0,0,jsoup,java,5136929fea4c786ddccc040da84905a3546e92ba,34715b3858bcdbae76d0bb31921ef6a806632a86,143.51,149.95,0.04487492160825028,1.601826372253544e-05,-0.9288888888888889,0,0
2,3,5,2,1,20,0,0,0,0,0,jsoup,java,34715b3858bcdbae76d0bb31921ef6a806632a86,89d9677ff905e2b19cc70f8875f64a340e0f5aae,149.95,145.36,-0.030610203401133546,2.7926082703253632e-05,0.9022222222222223,0,0
8,2,10,2,1,36,0,0,0,0,0,jsoup,java,89d9677ff905e2b19cc70f8875f64a340e0f5aae,140b48a58568c9614ad91773598b56891bb70bac,145.36,145.07,-0.0019950467804074053,0.575468379776696,0.12444444444444444,0,0
174,179,353,25,1,81,0,0,1,0,0,jsoup,java,140b48a58568c9614ad91773598b56891bb70bac,8ddcef3c420f64689ae486237291daf975940973,145.07,145.85,0.005376714689460269,0.3094743057014513,-0.2222222222222222,0,0
59,13,72,4,1,30,1,0,0,0,0,jsoup,java,8ddcef3c420f64689ae486237291daf975940973,8c50f6f6a76964a0f16e4e3aea127321903c079a,145.85,144.07,-0.01220431950634214,0.042110616791807005,0.44,0,0
477,497,974,49,1,25,0,0,0,0,0,jsoup,java,8c50f6f6a76964a0f16e4e3aea127321903c079a,8e432a5f5fde4694834ce23c5ac1503ce8d381bc,144.07,189.41,0.3147081279933366,3.3918213908250945e-06,-1.0,1,1
12,16,28,3,1,34,0,0,0,0,0,jsoup,java,8e432a5f5fde4694834ce23c5ac1503ce8d381bc,6b103e1e9d4bfcef5a10bcb7be5c827894bd75ce,189.41,185.91,-0.01847843302887915,0.0014040790204992788,0.6888888888888889,0,0
1,0,1,1,1,23,0,0,1,0,0,jsoup,java,6b103e1e9d4bfcef5a10bcb7be5c827894bd75ce,23a0e22ede7a83c7c8ea61d7877be414c2f9abf1,185.91,186.14,0.001237157764509654,1.0,-0.0044444444444444444,0,0
1,13,14,1,1,39,0,0,0,0,1,jsoup,java,23a0e22ede7a83c7c8ea61d7877be414c2f9abf1,89580cc3d25d0d89ac1f46b349e5cd315883dc79,186.14,184.87,-0.006822821532179982,0.28084201086629845,0.23555555555555555,0,0
22,0,22,1,1,59,0,0,1,0,0,jsoup,java,89580cc3d25d0d89ac1f46b349e5cd315883dc79,653d5e7c832b33b793d110b0feea549a2604eb65,184.87,184.82,-0.00027046032347060835,0.6783024655972324,-0.09333333333333334,0,0
7,43,50,4,1,43,0,0,0,0,0,jsoup,java,653d5e7c832b33b793d110b0feea549a2604eb65,6dba1650712043c8292e67a68bbc9493247d61e8,184.82,185.53,0.003841575587057721,0.9669147771731937,-0.013333333333333334,0,0
1,1,2,1,1,68,0,0,0,0,1,jsoup,java,6dba1650712043c8292e67a68bbc9493247d61e8,6c689fce6aae9410b01bb47c12679662ba3df5d8,185.53,186.35,0.004419770387538367,0.6935179289009736,-0.08888888888888889,0,0
3,1,4,2,1,18,0,1,0,0,1,jsoup,java,6c689fce6aae9410b01bb47c12679662ba3df5d8,c52f8312c2838918e27865370a4a7fef1bd986ea,186.35,183.77,-0.01384491548162052,0.28084201086629845,0.23555555555555555,0,0
9,1,10,2,1,125,0,0,0,0,0,jsoup,java,c52f8312c2838918e27865370a4a7fef1bd986ea,22405b7980ec56d4570c24eb1cda612d5f6775dd,183.77,184.23,0.0025031289111388123,0.8682259903524354,0.04,0,0
1,1,2,1,1,31,0,0,0,0,0,jsoup,java,22405b7980ec56d4570c24eb1cda612d5f6775dd,54a3740dc26eeecbbac4770a977431cc91162e18,184.23,188.33,0.022254790207892432,0.001619713575230349,-0.68,0,0
6,10,16,2,1,48,0,0,0,0,0,jsoup,java,54a3740dc26eeecbbac4770a977431cc91162e18,6ea3c3676bc7f53636dd1db0b5e6937282473798,188.33,70.4,-0.6261880741252057,3.3918213908250945e-06,1.0,0,0
14,11,25,1,1,71,1,0,0,0,0,jsoup,java,6ea3c3676bc7f53636dd1db0b5e6937282473798,6e24d79eb0726ef97aa7e579195a650569894fe0,70.4,68.45,-0.027698863636363674,0.43064798984807773,0.17333333333333334,0,0
10,4,14,1,1,24,0,0,0,0,0,jsoup,java,6e24d79eb0726ef97aa7e579195a650569894fe0,aa36135f58ada8c5198de0a541009357aa21db4e,68.45,70.63,0.0318480642804966,0.39510552151381173,-0.18666666666666668,0,0
13,14,27,2,1,54,0,0,0,0,0,jsoup,java,aa36135f58ada8c5198de0a541009357aa21db4e,c0b275361ce8409f85de3573d89f6a617f0084d5,70.63,70.82,0.0026900750389352644,0.3614429517167129,-0.2,0,0
8,9,17,3,1,27,0,0,0,0,0,jsoup,java,c0b275361ce8409f85de3573d89f6a617f0084d5,28a4591949d5cb7d6c59a1dcfa5ee83048ad139a,70.82,70.54,-0.003953685399604447,0.8034411566561627,0.057777777777777775,0,0
4,2,6,1,1,33,0,0,0,0,0,jsoup,java,28a4591949d5cb7d6c59a1dcfa5ee83048ad139a,ee53143738f61fe9e85daf4fa5e4ebe00830caf0,70.54,186.02,1.6370853416501274,3.3918213908250945e-06,-1.0,1,1
14,3,17,1,1,22,0,0,0,0,0,jsoup,java,ee53143738f61fe9e85daf4fa5e4ebe00830caf0,62f5035bc6b466f59231c59a7ed414db8783c0c3,186.02,184.76,-0.006773465218793782,0.2716411207573157,0.24,0,0
6,4,10,1,1,14,0,0,0,0,0,jsoup,java,62f5035bc6b466f59231c59a7ed414db8783c0c3,2ccd3f886857d2189254aaa198c8257dacd6964c,184.76,186.81,0.011095475211084713,0.08149464839345506,-0.37777777777777777,0,0
49,22,71,7,1,40,0,1,0,0,0,jsoup,java,2ccd3f886857d2189254aaa198c8257dacd6964c,6e3c98c4a578fb7910241e72a5a33014bb8e85f1,186.81,186.72,-0.0004817729243616691,0.8682259903524354,0.04,0,0
9,1,10,2,1,53,0,0,0,0,0,jsoup,java,6e3c98c4a578fb7910241e72a5a33014bb8e85f1,f6388656f6c1ce111bc2dd158bf5a3732bda0605,186.72,186.42,-0.0016066838046273103,0.7089232340537643,-0.08444444444444445,0,0
29,1,30,2,1,73,0,0,0,0,0,jsoup,java,f6388656f6c1ce111bc2dd158bf5a3732bda0605,27b656744b273eca3f43111fe20cc15aa978e52d,186.42,186.35,-0.0003754961913957364,0.2997583700887151,0.22666666666666666,0,0
0,9,9,1,1,48,0,0,0,0,0,jsoup,java,27b656744b273eca3f43111fe20cc15aa978e52d,a4edbe03d1eee65f19c8727b1356763523438d09,186.35,186.26,-0.0004829621679635278,0.6783024655972324,-0.09333333333333334,0,0
986,707,1693,12,1,48,0,0,0,0,0,jsoup,java,a4edbe03d1eee65f19c8727b1356763523438d09,02bb8a90cad36fe00cf5887a2924df658b084ff5,186.26,186.77,0.002738108021045954,0.6783024655972324,-0.09333333333333334,0,0
11,0,11,2,1,42,0,0,0,0,1,jsoup,java,02bb8a90cad36fe00cf5887a2924df658b084ff5,dc33b400cea01d76905ddadc12e5125427cbc264,186.77,184.89,-0.010065856400921046,0.05909820641903671,0.4088888888888889,0,0
37,0,37,3,1,67,0,0,0,0,0,jsoup,java,dc33b400cea01d76905ddadc12e5125427cbc264,9edccb17aec39e0c4d1182dac88b91c634fdf456,184.89,182.96,-0.010438639190870132,0.4067868333984651,0.18222222222222223,0,0
5,1,6,1,1,49,0,0,0,0,0,jsoup,java,9edccb17aec39e0c4d1182dac88b91c634fdf456,4df2bcd184dcf33f145c1ab3f3a11cd789546a14,182.96,185.75,0.015249234805421907,0.08149464839345506,-0.37777777777777777,0,0
1,1,2,1,1,21,0,0,0,0,0,jsoup,java,4df2bcd184dcf33f145c1ab3f3a11cd789546a14,e8ae03d25c0bd50d433fbf493834484b068e5479,185.75,185.0,-0.004037685060565276,0.6040860725185493,0.11555555555555555,0,0
101,12,113,9,1,44,0,0,0,0,0,jsoup,java,e8ae03d25c0bd50d433fbf493834484b068e5479,d45098eb5657e83880476fd1f7ff257f0ba6b59c,185.0,186.14,0.006162162162162088,0.11498741920155964,-0.3422222222222222,0,0
8,19,27,3,1,19,0,0,1,1,0,jsoup,java,d45098eb5657e83880476fd1f7ff257f0ba6b59c,43c35a792cf234c2c86616a81a4097c0d3ab693d,186.14,190.15,0.02154292468034823,0.036182064932188326,-0.4533333333333333,0,0
8,10,18,5,1,18,0,0,0,0,0,jsoup,java,43c35a792cf234c2c86616a81a4097c0d3ab693d,ee05221daeba68e00fb452341b13dd6520334630,190.15,187.12,-0.01593478832500658,0.05123941919274439,0.4222222222222222,0,0
36,7,43,3,1,55,0,1,0,0,0,jsoup,java,ee05221daeba68e00fb452341b13dd6520334630,a7c07d968dd76c24cea805363f00550a84e15533,187.12,187.71,0.003153056861906816,0.9009714934164412,-0.03111111111111111,0,0
7,2,9,2,1,14,0,0,0,0,0,jsoup,java,a7c07d968dd76c24cea805363f00550a84e15533,457aea0619e1dad63e03a8b7b7a61d030d5ec946,187.71,187.75,0.00021309466730590827,0.5897385933186072,-0.12,0,0
15,10,25,1,1,27,0,0,0,0,0,jsoup,java,457aea0619e1dad63e03a8b7b7a61d030d5ec946,4dc96506ca76074e59341cf1e7ef46450baf777a,187.75,185.17,-0.013741677762982756,0.11498741920155964,0.3422222222222222,0,0
27,0,27,3,1,32,0,0,0,0,0,jsoup,java,4dc96506ca76074e59341cf1e7ef46450baf777a,5727d18a04df73982ce8e6d77e965cb768cfee7d,185.17,186.41,0.006696549117027646,0.4305454169461189,-0.17333333333333334,0,0
228,90,318,13,1,47,0,0,0,0,0,jsoup,java,5727d18a04df73982ce8e6d77e965cb768cfee7d,77fcaf4dcdc8fd185e2f5d8eb6aa9c425a38bc9b,186.41,185.65,-0.004077034493857577,0.4067868333984651,0.18222222222222223,0,0
109,34,143,9,1,68,0,0,0,0,0,jsoup,java,77fcaf4dcdc8fd185e2f5d8eb6aa9c425a38bc9b,415f625565edde917945beedb201285d744365d3,185.65,186.5,0.004578507945057874,0.26275304114766074,-0.24444444444444444,0,0
8,8,16,1,1,17,0,0,0,0,0,jsoup,java,415f625565edde917945beedb201285d744365d3,b03e2d2ef38a44bd3e15eb790d6bfcc6aaf5b34f,186.5,187.12,0.0033243967828418476,0.6186695570822622,-0.1111111111111111,0,0
90,71,161,19,1,28,0,0,0,0,0,jsoup,java,b03e2d2ef38a44bd3e15eb790d6bfcc6aaf5b34f,9b8e81ab9b7c92d59bfa3977f9ee5cb78ee5b40c,187.12,190.66,0.018918341171440745,0.010121802247772722,-0.5555555555555556,0,0
1,0,1,1,1,55,0,0,0,0,0,jsoup,java,9b8e81ab9b7c92d59bfa3977f9ee5cb78ee5b40c,1350463cd819c924497f1cc260ab0096ea270e34,190.66,187.32,-0.01751809503828807,0.02792505735330741,0.47555555555555556,0,0
19,3,22,3,1,50,0,0,0,0,0,jsoup,java,1350463cd819c924497f1cc260ab0096ea270e34,532b79a61ae8191e2927c59300af68d18a54aa4e,187.32,186.32,-0.00533845825325646,0.5896558053941625,0.12,0,0
15,5,20,3,1,48,0,0,0,0,0,jsoup,java,532b79a61ae8191e2927c59300af68d18a54aa4e,20797a47313b115eb220f4df74d39da9de94f5e0,186.32,186.09,-0.0012344353799913577,0.5614474146848649,0.1288888888888889,0,0
1,0,1,1,1,14,0,0,0,0,0,jsoup,java,20797a47313b115eb220f4df74d39da9de94f5e0,3c37bffed94c19c5f500217eb568bcdf394be64e,186.09,185.48,-0.0032779837712935333,0.7715511878155722,0.06666666666666667,0,0
20,11,31,6,1,34,1,0,0,0,0,jsoup,java,3c37bffed94c19c5f500217eb568bcdf394be64e,afd73606a90909444e1c443b555dae7b71e6a5a0,185.48,209.61,0.13009488893681273,3.3918213908250945e-06,-1.0,0,0
131,23,154,9,1,64,0,0,0,0,0,jsoup,java,afd73606a90909444e1c443b555dae7b71e6a5a0,724b2c5bf576cbd548738756bfe5f7a7b90c6239,209.61,209.56,-0.00023853823767955423,0.6482039260122094,0.10222222222222223,0,0
30,0,30,1,1,37,0,0,1,0,0,jsoup,java,724b2c5bf576cbd548738756bfe5f7a7b90c6239,690d601950bf44fc84dcc711b2ef265f9542df62,209.56,206.99,-0.012263790799770916,0.4067868333984651,0.18222222222222223,0,0
15,0,15,1,1,36,0,0,1,0,0,jsoup,java,690d601950bf44fc84dcc711b2ef265f9542df62,3f75b90de261b6a19121fd07cd477f45fc500bde,206.99,206.95,-0.00019324605053394107,0.5338294217441396,-0.13777777777777778,0,0
49,0,49,1,1,32,0,0,0,0,0,jsoup,java,3f75b90de261b6a19121fd07cd477f45fc500bde,6a047bfe495d4c8ae827c9522fbf3fa525d8fdd7,206.95,206.93,-9.664170089384784e-05,0.9669147771731937,-0.013333333333333334,0,0
15,20,35,2,1,21,0,1,0,0,0,jsoup,java,6a047bfe495d4c8ae827c9522fbf3fa525d8fdd7,982c993a1b886a807d7facc47dcb29dbed2961f3,206.93,207.64,0.00343111197023138,0.9338864180775845,-0.022222222222222223,0,0
54,27,81,4,1,35,0,0,1,0,0,jsoup,java,982c993a1b886a807d7facc47dcb29dbed2961f3,1b170925e005cb7d42c874827d72d677cfee74b2,207.64,207.22,-0.0020227316509342495,0.9009714934164412,0.03111111111111111,0,0
1123,90,1213,6,1,61,0,0,0,0,0,jsoup,java,1b170925e005cb7d42c874827d72d677cfee74b2,60bf584667ab1e3cb03ad02209b3b9006bb58519,207.22,212.35,0.024756297654666515,0.04648668639528603,-0.4311111111111111,0,0
15,11,26,3,1,61,0,0,0,0,0,jsoup,java,60bf584667ab1e3cb03ad02209b3b9006bb58519,af763d07c41085fcf518e547857d419ffb455d52,212.35,216.44,0.019260654579703336,0.010121802247772722,-0.5555555555555556,0,0
0,15,15,1,1,24,0,0,0,0,0,jsoup,java,af763d07c41085fcf518e547857d419ffb455d52,1c5071f150d20b17e47707c6db72e72fa299be15,216.44,209.84,-0.03049343929033448,0.001619713575230349,0.68,0,0
2,7,9,1,1,31,0,0,0,0,0,jsoup,java,1c5071f150d20b17e47707c6db72e72fa299be15,c2ef8e9785d814fcb2b805df120a99036267ed81,209.84,209.54,-0.0014296606938620443,1.0,-0.0044444444444444444,0,0
1,1,2,1,1,5,0,0,0,0,0,jsoup,java,c2ef8e9785d814fcb2b805df120a99036267ed81,b482e0081bf51e4d6f94393fef4d1dc743fe41dd,209.54,209.77,0.001097642454901299,0.5337839128515283,0.13777777777777778,0,0
13,13,26,1,1,23,0,0,0,0,0,jsoup,java,b482e0081bf51e4d6f94393fef4d1dc743fe41dd,50576455fd4f244375d05b029c25b3b17edfbb74,209.77,208.96,-0.0038613719788339715,0.7715511878155722,-0.06666666666666667,0,0
18,1,19,2,1,15,0,0,1,0,0,jsoup,java,50576455fd4f244375d05b029c25b3b17edfbb74,1a0ba6a331a2776ae56d0111481f4b25e67bb1a5,208.96,210.47,0.007226263399693678,0.9669147771731937,0.013333333333333334,0,0
1,1,2,1,1,5,0,0,0,0,0,jsoup,java,1a0ba6a331a2776ae56d0111481f4b25e67bb1a5,45f62328cf44c396ad15be266197807cf42ca0f8,210.47,208.77,-0.008077160640471271,0.5614474146848649,0.1288888888888889,0,0
86,15,101,4,1,53,0,0,0,0,0,jsoup,java,45f62328cf44c396ad15be266197807cf42ca0f8,d66decd3c6ce450c19f276e9693a2727b7aa9748,208.77,212.06,0.015758969200555598,0.14657603430900068,-0.31555555555555553,0,0
4,2,6,2,1,21,0,0,0,0,0,jsoup,java,d66decd3c6ce450c19f276e9693a2727b7aa9748,fbd74e726108934eb7002a24aeef60c589eafdef,212.06,211.4,-0.0031123266999905524,0.755709307865404,0.07111111111111111,0,0
384,182,566,6,1,85,0,0,0,0,0,jsoup,java,fbd74e726108934eb7002a24aeef60c589eafdef,3afde5830e5bc811dfaf214be86652e2c1f95489,211.4,212.49,0.0051561021759697415,0.6186695570822622,-0.1111111111111111,0,0
79,15,94,4,1,63,0,0,0,0,0,jsoup,java,3afde5830e5bc811dfaf214be86652e2c1f95489,28792633d291818bca6cdcc1ed890afe8ca8b4ea,212.49,210.51,-0.009318085556967472,0.7089232340537643,0.08444444444444445,0,0
8,6,14,1,1,39,0,0,0,0,0,jsoup,java,28792633d291818bca6cdcc1ed890afe8ca8b4ea,79496d8d047f2d0774e0ad9d8169a021cb828fab,210.51,215.7,0.024654410716830544,0.1408494216179361,-0.32,0,0
12,9,21,1,1,33,0,0,0,0,0,jsoup,java,79496d8d047f2d0774e0ad9d8169a021cb828fab,032f021538a1cca90278c2cdf5321c95b7b61083,215.7,210.34,-0.02484932777005093,0.042110616791807005,0.44,0,0
91,2,93,7,1,56,0,0,0,0,0,jsoup,java,032f021538a1cca90278c2cdf5321c95b7b61083,21b01b258952fd6aeb55d061f98321e5b9fe93e0,210.34,213.4,0.014547874869259306,0.05123941919274439,-0.4222222222222222,0,0
1,1,2,1,1,19,0,0,0,0,0,jsoup,java,21b01b258952fd6aeb55d061f98321e5b9fe93e0,f104b5ad54eeeee2eae319242e5f3ccd92c7deb9,213.4,215.11,0.008013120899718874,0.6783024655972324,-0.09333333333333334,0,0
16,0,16,1,1,39,0,0,0,0,0,jsoup,java,f104b5ad54eeeee2eae319242e5f3ccd92c7deb9,dd054bb724f25f2ecfaa6fd9e6c1ce51186d0d66,215.11,212.74,-0.01101761889265959,0.3400858902842717,0.2088888888888889,0,0
33,2,35,3,1,68,0,0,0,0,0,jsoup,java,dd054bb724f25f2ecfaa6fd9e6c1ce51186d0d66,7cf9d03bf311494df652a05c2528eb06b2373f9d,212.74,216.64,0.0183322365328569,0.5614474146848649,-0.1288888888888889,0,0
19,0,19,1,1,44,0,0,0,0,0,jsoup,java,7cf9d03bf311494df652a05c2528eb06b2373f9d,8e7dedbb257d2080b058cb732d068114d4b2bb67,216.64,215.27,-0.006323855243722194,0.6186695570822622,0.1111111111111111,0,0
36,18,54,6,1,47,0,0,0,0,0,jsoup,java,8e7dedbb257d2080b058cb732d068114d4b2bb67,4861505419b35b5373d00840b3f06775ccbf1454,215.27,215.4,0.0006038927858038531,0.5614474146848649,-0.1288888888888889,0,0
26,20,46,1,1,49,0,0,0,0,0,jsoup,java,4861505419b35b5373d00840b3f06775ccbf1454,42d77caa66546bfeb4451b0061c74569e3100815,215.4,214.83,-0.002646239554317517,0.43064798984807773,0.17333333333333334,0,0
43,17,60,4,1,49,0,0,0,0,0,jsoup,java,42d77caa66546bfeb4451b0061c74569e3100815,165b3c8225eaed0dd3bff1284375b1ff4340c9ad,214.83,213.16,-0.007773588418749783,0.7400217511938185,0.07555555555555556,0,0
6,7,13,1,1,26,0,0,0,0,0,jsoup,java,165b3c8225eaed0dd3bff1284375b1ff4340c9ad,40a7d354d59bdf3d22c09586a3ea7d85b22b9ea1,213.16,216.64,0.016325764683805543,0.1844100692216365,-0.28888888888888886,0,0
13,1,14,3,1,33,0,0,0,0,0,jsoup,java,40a7d354d59bdf3d22c09586a3ea7d85b22b9ea1,ec03d27474df95abcf36e038e1c98997f57096e0,216.64,212.37,-0.019710118168389874,0.28084201086629845,0.23555555555555555,0,0
9,0,9,1,1,32,0,0,0,0,0,jsoup,java,ec03d27474df95abcf36e038e1c98997f57096e0,90fd58cdaee35d4e9b4b9a405bf155be12b02b0b,212.37,214.36,0.009370438385836084,0.8034411566561627,-0.057777777777777775,0,0
1,1,2,1,1,22,0,0,0,0,0,jsoup,java,90fd58cdaee35d4e9b4b9a405bf155be12b02b0b,78e14c4b7bd13baef6f153ecbcc91e21d2f929a3,214.36,219.29,0.02299869378615403,0.06194060062705199,-0.40444444444444444,0,0
1,1,2,1,1,21,0,0,0,0,0,jsoup,java,78e14c4b7bd13baef6f153ecbcc91e21d2f929a3,0802228b14ca2bf411bd06c69dc562d0b8e96a36,219.29,211.96,-0.03342605681973635,0.010121802247772722,0.5555555555555556,0,0
18,0,18,1,1,51,0,0,1,0,0,jsoup,java,0802228b14ca2bf411bd06c69dc562d0b8e96a36,5174584e4d52135e82652d021aa2faf64bf31074,211.96,214.99,0.014295150028307233,0.8034625743147712,-0.057777777777777775,0,0
1,1,2,1,1,13,0,0,0,0,0,jsoup,java,5174584e4d52135e82652d021aa2faf64bf31074,1736e79861a2b17923e0b4e5b35ffccd729b3026,214.99,215.55,0.0026047723149914053,0.8034625743147712,-0.057777777777777775,0,0
